n,Insert,Print,Delete,Merge,IndexOf,Clear,Min,Max,HasDuplicates,Select
764,0.0,0.0009349608421325684,0.0,0.0010574746131896972,0.0,9.996891021728516e-06, 0.0,0.0,0.0,0.0
765,9.970664978027344e-06,0.0009758090972900391,9.932518005371093e-06,0.0011370038986206054,0.0,0.0, 0.0,0.0,0.0,0.0
766,0.0,0.001138758659362793,0.0,0.0011469483375549316,0.0,1.0211467742919921e-05, 0.0,0.0,0.0,0.0
767,0.0,0.000794217586517334,0.0,0.0011870312690734864,0.0,0.0, 0.0,0.0,0.0,0.0
768,0.0,0.0010437297821044922,0.0,0.0011667418479919434,0.0,0.0, 0.0,0.0,0.0,0.0
769,0.0,0.0010175347328186036,0.0,0.0010073041915893554,0.0,0.0, 0.0,0.0,0.0,0.0
770,0.0,0.0008934426307678222,0.0,0.0011521673202514648,0.0,0.0, 0.0,0.0,0.0,0.0
771,0.0,0.0009419202804565429,0.0,0.0011719679832458496,0.0,0.0, 0.0,0.0,0.0,0.0
772,0.0,0.000994696617126465,0.0,0.0010470509529113769,1.0199546813964844e-05,0.0, 0.0,0.0,0.0,0.0
773,0.0,0.0009413480758666993,0.0,0.0012171125411987304,0.0,0.0, 0.0,0.0,0.0,0.0
774,0.0,0.0008954620361328125,0.0,0.0011469531059265137,0.0,0.0, 0.0,0.0,0.0,0.0
775,0.0,0.0009055256843566895,0.0,0.0010671353340148927,0.0,0.0, 0.0,0.0,0.0,0.0
776,9.989738464355468e-06,0.0006732845306396484,0.0,0.0013894057273864746,0.0,0.0, 0.0,0.0,0.0,0.0
777,0.0,0.0009058117866516113,0.0,0.0010175108909606934,0.0,0.0, 0.0,0.0,0.0,0.0
778,0.0,0.0011460185050964355,9.965896606445312e-06,0.0012469267845153808,0.0,0.0, 0.0,0.0,0.0,0.0
779,0.0,0.0009194445610046386,9.865760803222657e-06,0.0014661669731140137,0.0,0.0, 0.0,0.0,0.0,0.0
780,0.0,0.000977790355682373,0.0,0.0011171770095825195,0.0,0.0, 0.0,0.0,0.0,0.0
781,0.0,0.0011331605911254882,0.0,0.0012067723274230956,0.0,0.0, 0.0,0.0,0.0,0.0
782,0.0,0.001029071807861328,0.0,0.0013962841033935546,0.0,0.0, 0.0,0.0,0.0,0.0
783,0.0,0.000787503719329834,9.965896606445312e-06,0.0013264560699462892,0.0,0.0, 0.0,0.0,0.0,0.0
784,0.0,0.0010545206069946288,0.0,0.0010473322868347168,0.0,0.0, 0.0,0.0,0.0,0.0
785,0.0,0.0011480951309204102,9.982585906982421e-06,0.001366574764251709,0.0,0.0, 0.0,0.0,0.0,0.0
786,0.0,0.0012130880355834962,0.0,0.0010674047470092774,0.0,0.0, 0.0,0.0,0.0,0.0
787,0.0,0.0006294274330139161,9.9945068359375e-06,0.001027541160583496,9.970664978027344e-06,0.0, 0.0,0.0,0.0,0.0
788,0.0,0.0048777031898498534,9.980201721191406e-06,0.0012071275711059571,0.0,0.0, 0.0,0.0,0.0,0.0
789,0.0,0.0052007269859313966,0.0,0.0010871601104736328,0.0,0.0, 0.0,0.0,0.0,0.0
790,0.0,0.004971656799316406,0.0,0.0012565350532531738,0.0,0.0, 0.0,0.0,0.0,0.0
791,0.0,0.0046220612525939946,9.977817535400391e-06,0.0011918687820434571,0.0,0.0, 0.0,0.0,0.0,0.0
792,9.975433349609376e-06,0.000854496955871582,9.958744049072266e-06,0.0010474872589111327,0.0,9.937286376953125e-06, 0.0,0.0,0.0,0.0
793,0.0,0.0008979272842407226,0.0,0.0012570023536682129,0.0,0.0, 0.0,0.0,0.0,0.0
794,0.0,0.0010869956016540526,0.0,0.0011468076705932618,0.0,0.0, 0.0,0.0,0.0,0.0
795,0.0,0.0009130668640136718,0.0,0.0010773658752441407,0.0,0.0, 0.0,0.0,0.0,0.0
796,0.0,0.0011577033996582032,0.0,0.0011525154113769531,9.975433349609376e-06,0.0, 0.0,0.0,0.0,0.0
797,0.0,0.0009721994400024414,9.989738464355468e-06,0.0013962316513061524,0.0,0.0, 0.0,0.0,0.0,0.0
798,0.0,0.001179795265197754,0.0,0.0012768316268920899,9.970664978027344e-06,0.0, 0.0,0.0,0.0,0.0
799,0.0,0.0008878707885742188,0.0,0.0012668633460998534,0.0,0.0, 0.0,0.0,0.0,0.0
800,0.0,0.004454364776611328,9.984970092773438e-06,0.0012267160415649415,9.968280792236329e-06,0.0, 0.0,0.0,0.0,0.0
801,0.0,0.0043021726608276365,0.0,0.001466357707977295,0.0,0.0, 0.0,0.0,0.0,0.0
802,0.0,0.0046669507026672365,9.987354278564453e-06,0.0012868094444274903,0.0,0.0, 0.0,0.0,0.0,0.0
803,0.0,0.004364807605743409,0.0,0.001236701011657715,0.0,0.0, 0.0,0.0,0.0,0.0
804,0.0,0.0011686968803405761,0.0,0.0012765979766845702,0.0,0.0, 0.0,0.0,0.0,0.0
805,0.0,0.004590473175048828,0.0,0.0012566089630126954,9.970664978027344e-06,0.0, 0.0,0.0,0.0,0.0
806,0.0,0.0011268997192382813,1.0161399841308593e-05,0.0013063573837280274,0.0,0.0, 0.0,0.0,0.0,0.0
807,0.0,0.0009979796409606933,0.0,0.0016405582427978516,0.0,0.0, 0.0,0.0,0.0,0.0
808,9.980201721191406e-06,0.0006497383117675781,0.0,0.0011390447616577148,9.980201721191406e-06,0.0, 0.0,0.0,0.0,0.0
809,0.0,0.0008786964416503906,0.0,0.0012270450592041016,0.0,0.0, 0.0,0.0,0.0,0.0
810,9.992122650146484e-06,0.004536361694335938,0.0,0.0012769079208374023,0.0,0.0, 0.0,0.0,0.0,0.0
811,0.0,0.004291465282440185,0.0,0.0014260530471801758,0.0,9.975433349609376e-06, 0.0,0.0,0.0,0.0
812,0.0,0.0006383252143859863,0.0,0.0013463735580444337,0.0,0.0, 0.0,0.0,0.0,0.0
813,9.975433349609376e-06,0.0009626078605651855,0.0,0.0012670421600341796,0.0,9.984970092773438e-06, 0.0,0.0,0.0,0.0
814,9.953975677490234e-06,0.004599683284759522,0.0,0.001356353759765625,0.0,0.0, 0.0,0.0,0.0,0.0
815,0.0,0.004928884506225586,9.963512420654297e-06,0.0011768507957458495,9.980201721191406e-06,0.0, 0.0,0.0,0.0,0.0
816,0.0,0.0031769275665283203,0.0,0.0014261841773986817,9.975433349609376e-06,0.0, 0.0,0.0,0.0,0.0
817,0.0,0.004439918994903564,0.0,0.0011273336410522461,0.0,1.032114028930664e-05, 0.0,0.0,0.0,0.0
818,0.0,0.0007677721977233887,0.0,0.0012528085708618164,0.0,0.0, 0.0,0.0,0.0,0.0
819,0.0,0.000895993709564209,0.0,0.0011970639228820802,0.0,0.0, 0.0,0.0,0.0,0.0
820,0.0,0.0012914323806762695,9.973049163818359e-06,0.0013112545013427735,0.0,0.0, 0.0,0.0,0.0,0.0
821,0.0,0.005031027793884277,0.0,0.001356360912322998,0.0,0.0, 0.0,0.0,0.0,0.0
822,0.0,0.004795465469360351,9.860992431640625e-06,0.0015757822990417481,0.0,0.0, 0.0,0.0,0.0,0.0
823,0.0,0.004063963890075684,0.0,0.001386270523071289,0.0,0.0, 0.0,0.0,0.0,0.0
824,0.0,0.0010703659057617187,0.0,0.0013958024978637695,0.0,0.0, 0.0,0.0,0.0,0.0
825,9.977817535400391e-06,0.001038193702697754,0.0,0.001156010627746582,0.0,0.0, 0.0,0.0,0.0,0.0
826,0.0,0.004206435680389404,9.808540344238281e-06,0.0014959907531738282,0.0,0.0, 0.0,0.0,0.0,0.0
827,9.975433349609376e-06,0.004453330039978027,0.0,0.001357121467590332,0.0,0.0, 0.0,0.0,0.0,0.0
828,0.0,0.001054561138153076,9.980201721191406e-06,0.0014960050582885742,0.0,0.0, 0.0,0.0,0.0,0.0
829,0.0,0.0011487770080566406,9.829998016357421e-06,0.001363649368286133,0.0,0.0, 0.0,0.0,0.0,0.0
830,0.0,0.003956773281097412,0.0,0.0013062620162963866,0.0,0.0, 0.0,0.0,0.0,0.0
831,0.0,0.0042930817604064945,0.0,0.0014662432670593261,0.0,0.0, 0.0,0.0,0.0,0.0
832,0.0,0.004967243671417237,0.0,0.0011574721336364746,0.0,0.0, 0.0,0.0,0.0,0.0
833,0.0,0.004040613174438477,0.0,0.0012719273567199708,0.0,0.0, 0.0,0.0,0.0,0.0
834,0.0,0.0009089326858520508,0.0,0.0012267446517944336,0.0,0.0, 0.0,0.0,0.0,0.0
835,9.708404541015625e-06,0.004756226539611817,0.0,0.0014260530471801758,9.970664978027344e-06,0.0, 0.0,0.0,0.0,0.0
836,0.0,0.0008194279670715332,0.0,0.001555941104888916,0.0,0.0, 0.0,0.0,0.0,0.0
837,0.0,0.0012725281715393066,0.0,0.0013765549659729003,0.0,0.0, 0.0,0.0,0.0,0.0
838,0.0,0.0008593487739562988,0.0,0.001376333236694336,0.0,0.0, 0.0,0.0,0.0,0.0
839,0.0,0.001012706756591797,0.0,0.0011870741844177246,0.0,0.0, 0.0,0.0,0.0,0.0
840,0.0,0.0012399148941040039,0.0,0.001306765079498291,0.0,0.0, 0.0,0.0,0.0,0.0
841,9.975433349609376e-06,0.0010097742080688477,0.0,0.0012465500831604004,9.984970092773438e-06,0.0, 0.0,0.0,0.0,0.0
842,9.973049163818359e-06,0.003908200263977051,0.0,0.001376330852508545,0.0,0.0, 0.0,0.0,0.0,0.0
843,0.0,0.00457939624786377,9.970664978027344e-06,0.0014220261573791504,9.973049163818359e-06,0.0, 0.0,0.0,0.0,0.0
844,0.0,0.0010188031196594238,0.0,0.0013814425468444823,0.0,0.0, 0.0,0.0,0.0,0.0
845,0.0,0.0006592154502868652,0.0,0.0015208864212036134,0.0,0.0, 0.0,0.0,0.0,0.0
846,0.0,0.0012412405014038087,0.0,0.0015459704399108888,0.0,0.0, 0.0,0.0,0.0,0.0
847,0.0,0.0028025007247924807,9.989738464355468e-06,0.0018601369857788085,0.0,0.0, 0.0,0.0,0.0,0.0
848,0.0,0.0010500121116638183,9.810924530029297e-06,0.0012267231941223145,1.007080078125e-05,0.0, 0.0,0.0,0.0,0.0
849,0.0,0.0046416974067687985,9.975433349609376e-06,0.0011870789527893067,0.0,0.0, 0.0,0.0,0.0,0.0
850,9.970664978027344e-06,0.0006491875648498535,0.0,0.001226968765258789,0.0,0.0, 0.0,0.0,0.0,0.0
851,0.0,0.0008079814910888672,0.0,0.0016711330413818359,0.0,0.0, 0.0,0.0,0.0,0.0
852,0.0,0.0014600229263305663,0.0,0.0016654658317565919,0.0,0.0, 0.0,0.0,0.0,0.0
853,9.970664978027344e-06,0.0014054751396179199,9.973049163818359e-06,0.0013566231727600098,0.0,0.0, 0.0,0.0,0.0,0.0
854,0.0,0.005223045349121094,0.0,0.0014561033248901368,0.0,0.0, 0.0,0.0,0.0,0.0
855,0.0,0.0010526728630065917,0.0,0.0013763618469238282,0.0,0.0, 0.0,0.0,0.0,0.0
856,0.0,0.004806833267211914,0.0,0.0015955471992492676,1.0004043579101563e-05,0.0, 0.0,0.0,0.0,0.0
857,0.0,0.0011481451988220215,9.820461273193359e-06,0.001336679458618164,0.0,0.0, 0.0,0.0,0.0,0.0
858,0.0,0.004250364303588867,0.0,0.0013131117820739746,0.0,0.0, 0.0,0.0,0.0,0.0
859,0.0,0.0014322447776794435,9.984970092773438e-06,0.0014767122268676757,0.0,0.0, 0.0,0.0,0.0,0.0
860,0.0,0.004581799507141113,9.980201721191406e-06,0.0017154264450073243,9.973049163818359e-06,0.0, 0.0,0.0,0.0,0.0
861,0.0,0.0015111517906188964,0.0,0.0016653752326965332,0.0,0.0, 0.0,0.0,0.0,0.0
862,0.0,0.0013642525672912598,9.973049163818359e-06,0.0014194560050964356,0.0,0.0, 0.0,0.0,0.0,0.0
863,0.0,0.0008573436737060547,9.980201721191406e-06,0.0013667011260986327,0.0,0.0, 0.0,0.0,0.0,0.0
864,9.913444519042968e-06,0.0014287209510803222,9.877681732177734e-06,0.0013813567161560058,0.0,0.0, 0.0,0.0,0.0,0.0
865,0.0,0.0015456175804138184,0.0,0.0015560078620910644,9.973049163818359e-06,0.0, 0.0,0.0,0.0,0.0
866,0.0,0.0015165162086486815,0.0,0.0015512490272521972,0.0,0.0, 0.0,0.0,0.0,0.0
867,0.0,0.004495460987091065,0.0,0.0016259455680847168,9.970664978027344e-06,0.0, 0.0,0.0,0.0,0.0
868,0.0,0.0008773517608642578,9.920597076416015e-06,0.0013763117790222168,0.0,0.0, 0.0,0.0,0.0,0.0
869,0.0,0.00433866024017334,0.0,0.001456282138824463,0.0,0.0, 0.0,0.0,0.0,0.0
870,0.0,0.00505748987197876,0.0,0.0017251944541931152,0.0,0.0, 0.0,0.0,0.0,0.0
871,0.0,0.0014170408248901367,0.0,0.0013463950157165526,0.0,0.0, 0.0,0.0,0.0,0.0
872,0.0,0.005022158622741699,9.82522964477539e-06,0.001596038341522217,0.0,0.0, 0.0,0.0,0.0,0.0
873,0.0,0.0015720772743225099,0.0,0.0014165186882019044,0.0,0.0, 0.0,0.0,0.0,0.0
874,0.0,0.0022639346122741697,0.0,0.002064492702484131,9.975433349609376e-06,0.0, 0.0,0.0,0.0,0.0
875,0.0,0.0013080525398254394,1.0297298431396484e-05,0.00216386079788208,0.0,0.0, 0.0,0.0,0.0,0.0
876,0.0,0.0010272717475891112,0.0,0.0015358924865722656,0.0,0.0, 0.0,0.0,0.0,0.0
877,0.0,0.0036168289184570312,9.970664978027344e-06,0.001715400218963623,0.0,0.0, 0.0,0.0,0.0,0.0
878,0.0,0.001463456153869629,0.0,0.0014667820930480957,0.0,0.0, 0.0,0.0,0.0,0.0
879,0.0,0.004299533367156982,9.973049163818359e-06,0.0013071799278259277,0.0,0.0, 0.0,0.0,0.0,0.0
880,0.0,0.004532592296600342,0.0,0.0014261889457702636,0.0,0.0, 0.0,0.0,0.0,0.0
881,0.0,0.0013611984252929687,0.0,0.0013167262077331543,0.0,0.0, 0.0,0.0,0.0,0.0
882,0.0,0.004854717254638672,1.0030269622802734e-05,0.0016308069229125977,9.93967056274414e-06,0.0, 0.0,0.0,0.0,0.0
883,0.0,0.004476068019866944,9.973049163818359e-06,0.0018450570106506347,0.0,0.0, 0.0,0.0,0.0,0.0
884,0.0,0.0010491251945495606,0.0,0.001660621166229248,9.973049163818359e-06,0.0, 0.0,0.0,0.0,0.0
885,0.0,0.0013611817359924316,0.0,0.001406252384185791,0.0,0.0, 0.0,0.0,0.0,0.0
886,0.0,0.004863650798797608,9.953975677490234e-06,0.001685507297515869,9.973049163818359e-06,0.0, 0.0,0.0,0.0,0.0
887,0.0,0.0012771248817443847,0.0,0.0013167262077331543,0.0,0.0, 0.0,0.0,0.0,0.0
888,0.0,0.0010623359680175782,9.930133819580078e-06,0.001416459083557129,0.0,0.0, 0.0,0.0,0.0,0.0
889,0.0,0.0034006381034851073,0.0,0.001366724967956543,0.0,0.0, 0.0,0.0,0.0,0.0
890,0.0,0.0011085057258605957,9.975433349609376e-06,0.001396617889404297,0.0,0.0, 0.0,0.0,0.0,0.0
891,9.982585906982421e-06,0.0037570953369140624,9.980201721191406e-06,0.001545860767364502,0.0,0.0, 0.0,0.0,0.0,0.0
892,0.0,0.00431612491607666,0.0,0.0015857696533203125,9.973049163818359e-06,0.0, 0.0,0.0,0.0,0.0
893,0.0,0.0012583160400390626,9.958744049072266e-06,0.0016057181358337402,0.0,0.0, 0.0,0.0,0.0,0.0
894,0.0,0.004203693866729736,0.0,0.0013770532608032226,0.0,0.0, 0.0,0.0,0.0,0.0
895,0.0,0.000689542293548584,0.0,0.0013526177406311035,9.944438934326172e-06,0.0, 0.0,0.0,0.0,0.0
896,0.0,0.0013086628913879395,0.0,0.0014965963363647462,9.977817535400391e-06,0.0, 0.0,0.0,0.0,0.0
897,0.0,0.004891331195831299,0.0,0.0019391989707946778,0.0,9.975433349609376e-06, 0.0,0.0,0.0,0.0
898,0.0,0.00453547716140747,0.0,0.00140272855758667,0.0,0.0, 0.0,0.0,0.0,0.0
899,0.0,0.0010442280769348145,0.0,0.0017154669761657714,0.0,0.0, 0.0,0.0,0.0,0.0
900,0.0,0.001275355815887451,0.0,0.0013625216484069824,0.0,0.0, 0.0,0.0,0.0,0.0
901,0.0,0.0007041645050048828,9.965896606445312e-06,0.0014914798736572266,0.0,0.0, 0.0,0.0,0.0,0.0
902,0.0,0.0011692237854003906,0.0,0.0017501854896545411,0.0,0.0, 0.0,0.0,0.0,0.0
903,9.970664978027344e-06,0.003591880798339844,0.0,0.0017553281784057617,9.973049163818359e-06,0.0, 0.0,0.0,0.0,0.0
904,0.0,0.0007380270957946778,0.0,0.0017804241180419923,0.0,0.0, 0.0,0.0,0.0,0.0
905,0.0,0.001161987781524658,1.0008811950683593e-05,0.0014489412307739258,0.0,0.0, 0.0,0.0,0.0,0.0
906,0.0,0.004638299942016601,0.0,0.0017603707313537597,0.0,0.0, 0.0,0.0,0.0,0.0
907,0.0,0.0013062691688537598,0.0,0.0016522002220153808,0.0,9.973049163818359e-06, 0.0,0.0,0.0,0.0
908,9.982585906982421e-06,0.002074441909790039,9.968280792236329e-06,0.0035307812690734863,9.977817535400391e-06,0.0, 0.0,0.0,0.0,0.0
909,0.0,0.001646888256072998,0.0,0.0014461088180541992,0.0,1.2097358703613282e-05, 0.0,0.0,0.0,0.0
910,0.0,0.004199736118316651,0.0,0.0015810298919677734,0.0,0.0, 0.0,0.0,0.0,0.0
911,0.0,0.0015280342102050781,0.0,0.0017058372497558594,0.0,0.0, 0.0,0.0,0.0,0.0
912,0.0,0.0015520811080932616,9.973049163818359e-06,0.0014365124702453613,0.0,0.0, 0.0,0.0,0.0,0.0
913,0.0,0.0015575957298278808,9.9945068359375e-06,0.0016309380531311034,0.0,0.0, 0.0,0.0,0.0,0.0
914,0.0,0.004777595996856689,0.0,0.0016093945503234863,0.0,0.0, 0.0,0.0,0.0,0.0
915,0.0,0.0015876412391662598,1.0173320770263672e-05,0.00157620906829834,0.0,0.0, 0.0,0.0,0.0,0.0
916,0.0,0.004005806446075439,0.0,0.001566154956817627,0.0,0.0, 0.0,0.0,0.0,0.0
917,0.0,0.004210317134857177,0.0,0.0017751312255859374,0.0,0.0, 0.0,0.0,0.0,0.0
918,0.0,0.0016231608390808105,0.0,0.0014462566375732422,0.0,0.0, 0.0,0.0,0.0,0.0
919,9.963512420654297e-06,0.0014118337631225586,0.0,0.0017402267456054687,9.965896606445312e-06,0.0, 0.0,0.0,0.0,0.0
920,9.973049163818359e-06,0.001625378131866455,0.0,0.001496260166168213,0.0,0.0, 0.0,0.0,0.0,0.0
921,0.0,0.004398007392883301,0.0,0.0014361667633056641,0.0,0.0, 0.0,0.0,0.0,0.0
922,9.970664978027344e-06,0.006762070655822754,0.0,0.0014759278297424316,9.973049163818359e-06,0.0, 0.0,0.0,0.0,0.0
923,0.0,0.0042938518524169925,0.0,0.0015243458747863769,0.0,0.0, 0.0,0.0,0.0,0.0
924,0.0,0.0017569684982299805,0.0,0.0017552924156188964,0.0,0.0, 0.0,0.0,0.0,0.0
925,0.0,0.0015376615524291992,0.0,0.001655418872833252,0.0,0.0, 0.0,0.0,0.0,0.0
926,0.0,0.000897223949432373,9.968280792236329e-06,0.0015857601165771484,0.0,0.0, 0.0,0.0,0.0,0.0
927,0.0,0.0010859370231628418,0.0,0.001596083641052246,0.0,0.0, 0.0,0.0,0.0,0.0
928,0.0,0.0016505146026611329,9.801387786865234e-06,0.001466383934020996,0.0,0.0, 0.0,0.0,0.0,0.0
929,0.0,0.003962655067443848,0.0,0.001984994411468506,0.0,0.0, 0.0,0.0,0.0,0.0
930,0.0,0.00165585994720459,0.0,0.0017604637145996094,0.0,0.0, 0.0,0.0,0.0,0.0
931,0.0,0.0014325094223022461,0.0,0.0016655206680297851,0.0,0.0, 0.0,0.0,0.0,0.0
932,0.0,0.004953625202178955,9.977817535400391e-06,0.001904921531677246,9.977817535400391e-06,0.0, 0.0,0.0,0.0,0.0
933,0.0,0.004163117408752442,9.860992431640625e-06,0.0018353056907653808,9.968280792236329e-06,0.0, 0.0,0.0,0.0,0.0
934,0.0,0.0040881729125976565,0.0,0.0015143775939941407,0.0,0.0, 0.0,0.0,0.0,0.0
935,0.0,0.0015048742294311523,9.963512420654297e-06,0.0016455841064453125,0.0,0.0, 0.0,0.0,0.0,0.0
936,0.0,0.0014844393730163573,9.965896606445312e-06,0.001785588264465332,0.0,0.0, 0.0,0.0,0.0,0.0
937,0.0,0.0043192625045776365,0.0,0.001551806926727295,0.0,0.0, 0.0,0.0,0.0,0.0
938,0.0,0.0016780543327331544,0.0,0.001715395450592041,0.0,1.0335445404052735e-05, 0.0,0.0,0.0,0.0
939,9.720325469970704e-06,0.0049518227577209474,0.0,0.0018151569366455077,0.0,0.0, 0.0,0.0,0.0,0.0
940,0.0,0.0015925073623657227,0.0,0.001924898624420166,0.0,0.0, 0.0,0.0,0.0,0.0
941,0.0,0.0018988966941833497,0.0,0.0015960097312927245,0.0,0.0, 0.0,0.0,0.0,0.0
